Wavelength, W/m2 
724.535, 0.0122 
724.868, 0.0141 
725.2, 0.0127 
725.532, 0.0135 
725.865, 0.0102 
726.197, 0.0117 
726.529, 0.0119 
726.861, 0.0129 
727.193, 0.0112 
727.525, 0.0142 
727.857, 0.0117 
728.189, 0.0104 
728.521, 0.0102 
728.853, 0.0142 
729.184, 0.0098 
729.516, 0.0135 
729.848, 0.0131 
730.179, 0.0134 
730.511, 0.0139 
730.842, 0.0126 
731.174, 0.0117 
731.505, 0.0126 
731.836, 0.0125 
732.168, 0.0139 
732.499, 0.0130 
732.83, 0.0122 
733.161, 0.0138 
733.492, 0.0134 
733.823, 0.0117 
734.154, 0.0124 
734.485, 0.0123 
734.816, 0.0122 
735.147, 0.0143 
735.478, 0.0132 
735.808, 0.0131 
736.139, 0.0150 
736.47, 0.0131 
736.8, 0.0121 
737.131, 0.0133 
737.461, 0.0124 
737.792, 0.0153 
738.122, 0.0122 
738.452, 0.0145 
738.782, 0.0116 
739.113, 0.0100 
739.443, 0.0135 
739.773, 0.0148 
740.103, 0.0140 
740.433, 0.0140 
740.763, 0.0130 
741.093, 0.0130 
741.423, 0.0123 
741.752, 0.0109 
742.082, 0.0127 
742.412, 0.0117 
742.742, 0.0145 
743.071, 0.0162 
743.401, 0.0118 
743.73, 0.0129 
744.06, 0.0139 
744.389, 0.0142 
744.718, 0.0134 
745.048, 0.0132 
745.377, 0.0145 
745.706, 0.0133 
746.035, 0.0148 
746.364, 0.0128 
746.693, 0.0126 
747.022, 0.0153 
747.351, 0.0131 
747.68, 0.0157 
748.009, 0.0145 
748.338, 0.0142 
748.666, 0.0143 
748.995, 0.0121 
749.323, 0.0144 
749.652, 0.0136 
749.981, 0.0177 
750.309, 0.0136 
750.637, 0.0153 
750.966, 0.0161 
751.294, 0.0149 
751.622, 0.0163 
751.95, 0.0161 
752.279, 0.0159 
752.607, 0.0123 
752.935, 0.0149 
753.263, 0.0145 
753.591, 0.0129 
753.919, 0.0142 
754.246, 0.0149 
754.574, 0.0156 
754.902, 0.0159 
755.23, 0.0152 
755.557, 0.0148 
755.885, 0.0147 
756.212, 0.0134 
756.54, 0.0165 
756.867, 0.0141 
757.195, 0.0126 
757.522, 0.0159 
757.849, 0.0146 
758.176, 0.0163 
758.503, 0.0189 
758.831, 0.0166 
759.158, 0.0152 
759.485, 0.0145 
759.812, 0.0177 
760.138, 0.0150 
760.465, 0.0137 
760.792, 0.0124 
761.119, 0.0181 
761.446, 0.0147 
761.772, 0.0154 
762.099, 0.0147 
762.425, 0.0158 
762.752, 0.0166 
763.078, 0.0158 
763.405, 0.0157 
763.731, 0.0179 
764.057, 0.0146 
764.383, 0.0179 
764.71, 0.0158 
765.036, 0.0159 
765.362, 0.0139 
765.688, 0.0157 
766.014, 0.0172 
766.34, 0.0166 
766.665, 0.0186 
766.991, 0.0165 
767.317, 0.0171 
767.643, 0.0178 
767.968, 0.0184 
768.294, 0.0179 
768.619, 0.0162 
768.945, 0.0157 
769.27, 0.0197 
769.596, 0.0171 
769.921, 0.0147 
770.246, 0.0183 
770.572, 0.0140 
770.897, 0.0190 
771.222, 0.0161 
771.547, 0.0179 
771.872, 0.0184 
772.197, 0.0196 
772.522, 0.0167 
772.847, 0.0171 
773.171, 0.0181 
773.496, 0.0184 
773.821, 0.0174 
774.146, 0.0172 
774.47, 0.0176 
774.795, 0.0200 
775.119, 0.0183 
775.444, 0.0201 
775.768, 0.0171 
776.092, 0.0154 
776.417, 0.0155 
776.741, 0.0204 
777.065, 0.0194 
777.389, 0.0196 
777.713, 0.0186 
778.037, 0.0209 
778.361, 0.0182 
778.685, 0.0168 
779.009, 0.0169 
779.333, 0.0205 
779.657, 0.0159 
779.98, 0.0171 
780.304, 0.0235 
780.627, 0.0190 
780.951, 0.0193 
781.274, 0.0221 
781.598, 0.0234 
781.921, 0.0199 
782.245, 0.0195 
782.568, 0.0202 
782.891, 0.0206 
783.214, 0.0189 
783.537, 0.0219 
783.861, 0.0185 
784.184, 0.0192 
784.506, 0.0178 
784.829, 0.0150 
785.152, 0.0165 
785.475, 0.0193 
785.798, 0.0216 
786.12, 0.0219 
786.443, 0.0222 
786.766, 0.0213 
787.088, 0.0179 
787.411, 0.0166 
787.733, 0.0189 
788.056, 0.0196 
788.378, 0.0170 
788.7, 0.0175 
789.022, 0.0214 
789.345, 0.0156 
789.667, 0.0237 
