Wavelength, W/m2 
488.012, 0.0078 
488.376, 0.0057 
488.74, 0.0069 
489.105, 0.0066 
489.469, 0.0061 
489.833, 0.0066 
490.198, 0.0068 
490.562, 0.0056 
490.926, 0.0061 
491.29, 0.0073 
491.654, 0.0065 
492.018, 0.0062 
492.382, 0.0061 
492.746, 0.0066 
493.11, 0.0065 
493.474, 0.0067 
493.837, 0.0059 
494.201, 0.0058 
494.565, 0.0067 
494.928, 0.0051 
495.292, 0.0060 
495.656, 0.0055 
496.019, 0.0064 
496.383, 0.0061 
496.746, 0.0063 
497.109, 0.0057 
497.473, 0.0052 
497.836, 0.0057 
498.199, 0.0059 
498.563, 0.0054 
498.926, 0.0058 
499.289, 0.0057 
499.652, 0.0062 
500.015, 0.0058 
500.378, 0.0057 
500.741, 0.0060 
501.104, 0.0057 
501.467, 0.0066 
501.829, 0.0067 
502.192, 0.0051 
502.555, 0.0060 
502.918, 0.0068 
503.28, 0.0055 
503.643, 0.0056 
504.005, 0.0055 
504.368, 0.0050 
504.73, 0.0059 
505.093, 0.0055 
505.455, 0.0056 
505.817, 0.0059 
506.18, 0.0058 
506.542, 0.0052 
506.904, 0.0051 
507.266, 0.0064 
507.628, 0.0060 
507.991, 0.0048 
508.353, 0.0065 
508.715, 0.0057 
509.076, 0.0045 
509.438, 0.0057 
509.8, 0.0045 
510.162, 0.0066 
510.524, 0.0063 
510.885, 0.0065 
511.247, 0.0049 
511.609, 0.0057 
511.97, 0.0058 
512.332, 0.0049 
512.693, 0.0043 
513.055, 0.0063 
513.416, 0.0063 
513.778, 0.0053 
514.139, 0.0052 
514.5, 0.0061 
514.861, 0.0060 
515.223, 0.0051 
515.584, 0.0053 
515.945, 0.0051 
516.306, 0.0048 
516.667, 0.0045 
517.028, 0.0050 
517.389, 0.0053 
517.75, 0.0057 
518.11, 0.0055 
518.471, 0.0048 
518.832, 0.0056 
519.193, 0.0048 
519.553, 0.0052 
519.914, 0.0055 
520.274, 0.0058 
520.635, 0.0066 
520.995, 0.0061 
521.356, 0.0053 
521.716, 0.0054 
522.076, 0.0046 
522.437, 0.0052 
522.797, 0.0055 
523.157, 0.0058 
523.517, 0.0052 
523.877, 0.0054 
524.238, 0.0056 
524.598, 0.0045 
524.958, 0.0050 
525.317, 0.0061 
525.677, 0.0065 
526.037, 0.0057 
526.397, 0.0055 
526.757, 0.0053 
527.116, 0.0049 
527.476, 0.0057 
527.836, 0.0058 
528.195, 0.0058 
528.555, 0.0040 
528.914, 0.0050 
529.274, 0.0055 
529.633, 0.0060 
529.993, 0.0053 
530.352, 0.0058 
530.711, 0.0049 
531.07, 0.0056 
531.429, 0.0055 
531.789, 0.0049 
532.148, 0.0056 
532.507, 0.0053 
532.866, 0.0047 
533.225, 0.0057 
533.584, 0.0065 
533.942, 0.0045 
534.301, 0.0045 
534.66, 0.0046 
535.019, 0.0062 
535.377, 0.0055 
535.736, 0.0063 
536.095, 0.0052 
536.453, 0.0052 
536.812, 0.0059 
537.17, 0.0049 
537.528, 0.0052 
537.887, 0.0064 
538.245, 0.0056 
538.603, 0.0061 
538.962, 0.0065 
539.32, 0.0058 
539.678, 0.0060 
540.036, 0.0062 
540.394, 0.0061 
540.752, 0.0066 
541.11, 0.0066 
541.468, 0.0077 
541.826, 0.0071 
542.184, 0.0069 
542.541, 0.0065 
542.899, 0.0065 
543.257, 0.0075 
543.614, 0.0066 
543.972, 0.0077 
544.33, 0.0060 
544.687, 0.0073 
545.045, 0.0104 
545.402, 0.0135 
545.759, 0.0146 
546.117, 0.0122 
546.474, 0.0096 
546.831, 0.0086 
547.188, 0.0082 
547.546, 0.0074 
547.903, 0.0069 
548.26, 0.0062 
548.617, 0.0063 
548.974, 0.0059 
549.331, 0.0059 
549.687, 0.0063 
550.044, 0.0069 
550.401, 0.0061 
550.758, 0.0069 
551.114, 0.0070 
551.471, 0.0071 
551.828, 0.0059 
552.184, 0.0054 
552.541, 0.0066 
552.897, 0.0062 
553.254, 0.0055 
553.61, 0.0059 
553.966, 0.0069 
554.323, 0.0059 
554.679, 0.0050 
555.035, 0.0063 
555.391, 0.0053 
555.747, 0.0064 
556.103, 0.0057 
556.459, 0.0057 
556.815, 0.0062 
557.171, 0.0059 
557.527, 0.0066 
557.883, 0.0056 
558.239, 0.0066 
558.594, 0.0056 
558.95, 0.0056 
559.306, 0.0068 
559.661, 0.0060 
560.017, 0.0063 
560.372, 0.0062 
560.728, 0.0057 
561.083, 0.0064 
561.438, 0.0064 
561.794, 0.0061 
562.149, 0.0062 
562.504, 0.0063 
562.859, 0.0067 
563.215, 0.0055 
563.57, 0.0064 
563.925, 0.0057 
564.28, 0.0055 
564.635, 0.0069 
564.99, 0.0070 
565.344, 0.0057 
565.699, 0.0054 
566.054, 0.0057 
566.409, 0.0059 
566.763, 0.0070 
567.118, 0.0064 
567.473, 0.0073 
567.827, 0.0060 
568.182, 0.0070 
568.536, 0.0065 
568.891, 0.0058 
569.245, 0.0072 
569.599, 0.0061 
569.953, 0.0059 
570.308, 0.0061 
570.662, 0.0055 
571.016, 0.0070 
571.37, 0.0070 
571.724, 0.0068 
572.078, 0.0068 
572.432, 0.0072 
572.786, 0.0060 
573.14, 0.0064 
573.494, 0.0062 
573.847, 0.0065 
574.201, 0.0065 
574.555, 0.0057 
574.908, 0.0068 
575.262, 0.0074 
575.615, 0.0062 
575.969, 0.0082 
576.322, 0.0089 
576.676, 0.0084 
577.029, 0.0077 
577.382, 0.0075 
577.736, 0.0075 
578.089, 0.0081 
578.442, 0.0069 
578.795, 0.0087 
579.148, 0.0068 
579.501, 0.0075 
579.854, 0.0079 
580.207, 0.0077 
580.56, 0.0070 
580.913, 0.0071 
581.265, 0.0069 
581.618, 0.0080 
581.971, 0.0081 
582.324, 0.0073 
582.676, 0.0077 
583.029, 0.0074 
583.381, 0.0074 
583.734, 0.0076 
584.086, 0.0071 
584.438, 0.0075 
584.791, 0.0085 
585.143, 0.0087 
585.495, 0.0077 
585.847, 0.0081 
586.2, 0.0092 
586.552, 0.0082 
586.904, 0.0085 
587.256, 0.0085 
587.608, 0.0086 
587.959, 0.0096 
588.311, 0.0087 
588.663, 0.0091 
589.015, 0.0090 
589.367, 0.0091 
589.718, 0.0090 
590.07, 0.0091 
590.421, 0.0088 
590.773, 0.0095 
591.124, 0.0085 
591.476, 0.0093 
591.827, 0.0083 
592.179, 0.0105 
592.53, 0.0094 
592.881, 0.0089 
593.232, 0.0111 
593.584, 0.0106 
593.935, 0.0097 
594.286, 0.0097 
594.637, 0.0111 
594.988, 0.0113 
595.339, 0.0113 
595.689, 0.0104 
596.04, 0.0114 
596.391, 0.0114 
596.742, 0.0116 
597.092, 0.0119 
597.443, 0.0124 
597.794, 0.0133 
598.144, 0.0113 
598.495, 0.0126 
598.845, 0.0124 
599.196, 0.0139 
599.546, 0.0138 
599.896, 0.0148 
600.247, 0.0141 
600.597, 0.0141 
600.947, 0.0143 
601.297, 0.0154 
601.647, 0.0163 
601.997, 0.0152 
602.347, 0.0157 
602.697, 0.0178 
603.047, 0.0171 
603.397, 0.0170 
603.747, 0.0182 
604.096, 0.0195 
604.446, 0.0191 
604.796, 0.0212 
605.145, 0.0198 
605.495, 0.0215 
605.844, 0.0202 
606.194, 0.0215 
606.543, 0.0215 
606.893, 0.0219 
607.242, 0.0227 
607.591, 0.0245 
607.94, 0.0243 
608.29, 0.0254 
608.639, 0.0241 
608.988, 0.0265 
609.337, 0.0271 
609.686, 0.0267 
610.035, 0.0280 
610.384, 0.0306 
610.733, 0.0321 
611.081, 0.0337 
611.43, 0.0331 
611.779, 0.0350 
612.127, 0.0344 
612.476, 0.0364 
612.825, 0.0373 
613.173, 0.0368 
613.522, 0.0383 
613.87, 0.0418 
614.218, 0.0421 
614.567, 0.0427 
614.915, 0.0447 
615.263, 0.0452 
615.611, 0.0452 
615.96, 0.0470 
616.308, 0.0497 
616.656, 0.0523 
617.004, 0.0525 
617.352, 0.0546 
617.7, 0.0549 
618.047, 0.0586 
